Local time,Ask,Bid,AskVolume,BidVolume
13.04.2021 08:03:58.732 GMT+0100,3440.262,3429.738,0.02,0.0075
13.04.2021 08:03:58.833 GMT+0100,3440.385,3431.451,0.02,0.02
13.04.2021 08:03:59.139 GMT+0100,3440.3440000000005,3435.5740000000005,0.0075,0.0075
13.04.2021 08:03:59.190 GMT+0100,3449.3440000000005,3435.738,0.02,0.02
13.04.2021 08:04:01.268 GMT+0100,3449.467,3436.7790000000005,0.02,0.0075
13.04.2021 08:04:02.136 GMT+0100,3448.5490000000004,3436.82,0.0075,0.02
13.04.2021 08:04:07.064 GMT+0100,3448.262,3437.82,0.02,0.0075
13.04.2021 08:04:13.995 GMT+0100,3447.1800000000003,3437.7790000000005,0.0075,0.0075
13.04.2021 08:04:14.046 GMT+0100,3447.426,3435.697,0.02,0.02
13.04.2021 08:04:14.096 GMT+0100,3445.5490000000004,3435,0.02,0.02
13.04.2021 08:04:15.860 GMT+0100,3445.508,3435.492,0.02,0.0075
13.04.2021 08:04:17.625 GMT+0100,3445,3434.697,0.02,0.02
13.04.2021 08:04:18.685 GMT+0100,3445.467,3433.533,0.02,0.02
13.04.2021 08:04:21.260 GMT+0100,3445.385,3434.533,0.02,0.0075
13.04.2021 08:04:51.268 GMT+0100,3445.426,3433.738,0.02,0.02
13.04.2021 08:04:51.318 GMT+0100,3445.508,3435.5740000000005,0.02,0.02
13.04.2021 08:05:12.894 GMT+0100,3445.508,3436.451,0.0075,0.0075
13.04.2021 08:05:12.945 GMT+0100,3446.426,3436.738,0.02,0.02
13.04.2021 08:05:17.003 GMT+0100,3445.303,3436.656,0.0075,0.02
13.04.2021 08:05:22.598 GMT+0100,3445.508,3434.82,0.02,0.02
13.04.2021 08:05:23.117 GMT+0100,3445.5490000000004,3435.738,0.02,0.02
13.04.2021 08:05:40.569 GMT+0100,3440.221,3435.492,0.0075,0.0075
13.04.2021 08:05:40.619 GMT+0100,3440.303,3431.5740000000005,0.02,0.02
13.04.2021 08:05:43.437 GMT+0100,3442.426,3432,0.02,0.02
13.04.2021 08:05:44.997 GMT+0100,3437.508,3429.697,0.02,0.02
13.04.2021 08:05:45.094 GMT+0100,3438.426,3429.451,0.02,0.02
13.04.2021 08:05:56.702 GMT+0100,3438.3440000000005,3430.82,0.0075,0.0075
13.04.2021 08:05:56.752 GMT+0100,3440.221,3430.5740000000005,0.02,0.02
13.04.2021 08:05:59.480 GMT+0100,3438.262,3430.451,0.0075,0.0075
13.04.2021 08:05:59.531 GMT+0100,3438.426,3429.82,0.02,0.02
13.04.2021 08:06:06.545 GMT+0100,3439,3429.6150000000002,0.02,0.02
13.04.2021 08:06:20.125 GMT+0100,3437.262,3430,0.0075,0.02
13.04.2021 08:06:30.121 GMT+0100,3438.426,3429.6150000000002,0.02,0.02
13.04.2021 08:06:30.171 GMT+0100,3439,3430.738,0.02,0.02
13.04.2021 08:06:30.289 GMT+0100,3439.508,3431.6150000000002,0.0075,0.02
13.04.2021 08:06:30.340 GMT+0100,3440.426,3431.6150000000002,0.02,0.02
13.04.2021 08:06:32.427 GMT+0100,3439.221,3431.492,0.0075,0.02
13.04.2021 08:07:29.638 GMT+0100,3433.385,3427.451,0.02,0.02
13.04.2021 08:07:29.689 GMT+0100,3433.508,3424,0.02,0.02
13.04.2021 08:07:29.739 GMT+0100,3432.221,3424,0.02,0.02
13.04.2021 08:07:32.603 GMT+0100,3432.385,3425,0.0075,0.0075
13.04.2021 08:07:32.653 GMT+0100,3434.3440000000005,3425,0.02,0.02
13.04.2021 08:07:32.704 GMT+0100,3435,3425.656,0.02,0.02
13.04.2021 08:07:33.471 GMT+0100,3433,3425.492,0.02,0.02
13.04.2021 08:07:37.689 GMT+0100,3437.3440000000005,3429.451,0.02,0.02
13.04.2021 08:07:46.904 GMT+0100,3436,3430,0.0075,0.02
13.04.2021 08:07:52.136 GMT+0100,3436.508,3430.656,0.02,0.0075
13.04.2021 08:08:12.946 GMT+0100,3437,3430.533,0.02,0.02
13.04.2021 08:08:28.223 GMT+0100,3436.3440000000005,3429.492,0.02,0.02
13.04.2021 08:08:28.273 GMT+0100,3434.303,3426.6150000000002,0.02,0.02
13.04.2021 08:08:28.382 GMT+0100,3435.1800000000003,3426.82,0.02,0.02
13.04.2021 08:08:31.477 GMT+0100,3435.426,3427.492,0.02,0.0075
13.04.2021 08:08:38.385 GMT+0100,3435,3428.82,0.02,0.02
13.04.2021 08:08:46.251 GMT+0100,3434.221,3428.492,0.0075,0.02
13.04.2021 08:08:46.761 GMT+0100,3433.303,3428.697,0.02,0.02
13.04.2021 08:08:46.812 GMT+0100,3438.262,3432.7790000000005,0.02,0.02
13.04.2021 08:08:46.900 GMT+0100,3436.221,3433,0.0075,0.02
13.04.2021 08:08:49.757 GMT+0100,3441.3440000000005,3432.6150000000002,0.02,0.02
13.04.2021 08:08:49.807 GMT+0100,3440.221,3432.738,0.02,0.02
13.04.2021 08:08:50.252 GMT+0100,3440.303,3433.738,0.02,0.0075
13.04.2021 08:08:57.100 GMT+0100,3439.385,3433.492,0.0075,0.02
13.04.2021 08:09:00.179 GMT+0100,3440.3440000000005,3433.533,0.02,0.02
13.04.2021 08:09:00.463 GMT+0100,3440.5490000000004,3432.656,0.02,0.02
13.04.2021 08:09:00.514 GMT+0100,3440.426,3434.5740000000005,0.02,0.02
13.04.2021 08:09:01.580 GMT+0100,3440.221,3435.5740000000005,0.0075,0.0075
13.04.2021 08:09:01.630 GMT+0100,3442.467,3436.6150000000002,0.02,0.02
13.04.2021 08:09:11.942 GMT+0100,3443.1800000000003,3436.656,0.02,0.02
13.04.2021 08:09:12.042 GMT+0100,3442.262,3436.656,0.02,0.02
13.04.2021 08:09:26.123 GMT+0100,3440.3440000000005,3436.697,0.0075,0.0075
13.04.2021 08:09:26.173 GMT+0100,3440.508,3432.82,0.02,0.02
13.04.2021 08:09:33.498 GMT+0100,3439.426,3433,0.0075,0.0075
13.04.2021 08:09:33.548 GMT+0100,3437.1800000000003,3429.5740000000005,0.02,0.02
13.04.2021 08:09:33.699 GMT+0100,3437.303,3431,0.02,0.02
13.04.2021 08:09:43.580 GMT+0100,3435.5490000000004,3430.492,0.0075,0.0075
13.04.2021 08:09:43.630 GMT+0100,3435.426,3428.451,0.02,0.02
13.04.2021 08:09:49.864 GMT+0100,3435.5490000000004,3429.738,0.0075,0.0075
13.04.2021 08:09:49.914 GMT+0100,3436.508,3429.7790000000005,0.02,0.02
13.04.2021 08:09:56.469 GMT+0100,3434.262,3429.738,0.0075,0.02
13.04.2021 08:09:56.621 GMT+0100,3435.426,3429.5740000000005,0.02,0.02
13.04.2021 08:10:04.132 GMT+0100,3435.385,3428.82,0.02,0.02
13.04.2021 08:10:05.220 GMT+0100,3434,3427.492,0.02,0.02
13.04.2021 08:10:07.290 GMT+0100,3434.467,3428.533,0.0075,0.0075
13.04.2021 08:10:07.340 GMT+0100,3435.426,3428.492,0.02,0.02
13.04.2021 08:10:09.090 GMT+0100,3434.385,3428.6150000000002,0.0075,0.0075
13.04.2021 08:10:09.140 GMT+0100,3434.221,3427.6150000000002,0.02,0.02
13.04.2021 08:10:12.329 GMT+0100,3432.5490000000004,3427.492,0.0075,0.0075
13.04.2021 08:10:12.379 GMT+0100,3433.467,3425.533,0.02,0.02
13.04.2021 08:10:12.430 GMT+0100,3433.426,3426.82,0.02,0.02
13.04.2021 08:10:29.588 GMT+0100,3431,3426,0.02,0.02
13.04.2021 08:10:29.638 GMT+0100,3431,3424.451,0.02,0.02
13.04.2021 08:10:29.979 GMT+0100,3431.303,3423.533,0.02,0.02
13.04.2021 08:10:32.472 GMT+0100,3430.3440000000005,3423.656,0.0075,0.0075
13.04.2021 08:10:37.586 GMT+0100,3430.303,3422.738,0.02,0.02
13.04.2021 08:10:38.928 GMT+0100,3428.303,3422.533,0.02,0.02
13.04.2021 08:10:38.978 GMT+0100,3427.262,3420.451,0.02,0.02
13.04.2021 08:10:44.714 GMT+0100,3428.467,3421,0.02,0.02
13.04.2021 08:10:50.317 GMT+0100,3427.508,3421,0.02,0.02
13.04.2021 08:11:10.646 GMT+0100,3426.385,3420.7790000000005,0.0075,0.02
13.04.2021 08:11:11.521 GMT+0100,3426,3419.6150000000002,0.02,0.02
13.04.2021 08:11:14.502 GMT+0100,3425.467,3419.82,0.0075,0.02
13.04.2021 08:11:45.704 GMT+0100,3424.467,3419.492,0.0075,0.0075
13.04.2021 08:11:45.754 GMT+0100,3424.303,3418.82,0.02,0.02
13.04.2021 08:11:46.939 GMT+0100,3425.303,3419,0.02,0.02
13.04.2021 08:11:54.459 GMT+0100,3425.5490000000004,3419.451,0.02,0.0075
13.04.2021 08:11:56.549 GMT+0100,3421.508,3414.697,0.02,0.02
13.04.2021 08:11:58.808 GMT+0100,3420,3415,0.0075,0.0075
13.04.2021 08:11:58.858 GMT+0100,3420.5490000000004,3412,0.02,0.02
13.04.2021 08:11:59.505 GMT+0100,3420.467,3412.656,0.02,0.02
13.04.2021 08:12:13.605 GMT+0100,3420.221,3411.738,0.02,0.02
13.04.2021 08:12:13.664 GMT+0100,3418.467,3411.7790000000005,0.0075,0.0075
13.04.2021 08:12:13.714 GMT+0100,3418.467,3410.697,0.02,0.02
13.04.2021 08:12:14.753 GMT+0100,3419.1800000000003,3410.7790000000005,0.02,0.02
13.04.2021 08:12:28.565 GMT+0100,3417.385,3410.697,0.02,0.02
13.04.2021 08:12:38.592 GMT+0100,3418.262,3410.492,0.02,0.02
13.04.2021 08:12:38.758 GMT+0100,3418.5490000000004,3409.7790000000005,0.02,0.02
13.04.2021 08:12:40.578 GMT+0100,3418.426,3408.697,0.02,0.02
13.04.2021 08:12:43.122 GMT+0100,3418.221,3410,0.02,0.02
13.04.2021 08:12:50.123 GMT+0100,3416.467,3409.5740000000005,0.02,0.02
13.04.2021 08:12:50.231 GMT+0100,3416.3440000000005,3408.533,0.02,0.02
13.04.2021 08:12:56.610 GMT+0100,3417.303,3408.82,0.02,0.02
13.04.2021 08:13:04.767 GMT+0100,3417.303,3410,0.02,0.0075
13.04.2021 08:13:04.817 GMT+0100,3419.508,3409.656,0.02,0.02
13.04.2021 08:13:24.197 GMT+0100,3419.426,3410.697,0.02,0.0075
13.04.2021 08:13:25.668 GMT+0100,3418.303,3410.492,0.0075,0.0075
13.04.2021 08:13:25.718 GMT+0100,3418.303,3409.7790000000005,0.02,0.02
13.04.2021 08:13:34.744 GMT+0100,3418.5490000000004,3410.533,0.02,0.0075
13.04.2021 08:13:38.972 GMT+0100,3419.221,3411,0.02,0.02
13.04.2021 08:13:39.444 GMT+0100,3419.1800000000003,3411.451,0.02,0.0075
13.04.2021 08:13:40.259 GMT+0100,3418.426,3411.82,0.0075,0.02
13.04.2021 08:13:44.652 GMT+0100,3419.426,3411.5740000000005,0.02,0.02
13.04.2021 08:13:52.021 GMT+0100,3419.3440000000005,3412.6150000000002,0.02,0.0075
13.04.2021 08:13:52.121 GMT+0100,3421.262,3412.5740000000005,0.02,0.02
13.04.2021 08:13:52.172 GMT+0100,3420.262,3413,0.02,0.02
13.04.2021 08:13:52.869 GMT+0100,3420.385,3413.7790000000005,0.02,0.0075
13.04.2021 08:14:29.480 GMT+0100,3419.303,3413.697,0.0075,0.0075
13.04.2021 08:14:29.530 GMT+0100,3419.5490000000004,3411.5740000000005,0.02,0.02
13.04.2021 08:14:31.807 GMT+0100,3418.467,3411.492,0.0075,0.02
13.04.2021 08:14:32.571 GMT+0100,3419.1800000000003,3411.7790000000005,0.02,0.02
13.04.2021 08:14:39.729 GMT+0100,3415,3411.7790000000005,0.0075,0.02
13.04.2021 08:14:39.779 GMT+0100,3415.221,3410.656,0.02,0.02
13.04.2021 08:14:46.320 GMT+0100,3415.1800000000003,3411.6150000000002,0.0075,0.0075
13.04.2021 08:14:46.370 GMT+0100,3419.5490000000004,3411.697,0.02,0.02
13.04.2021 08:14:59.571 GMT+0100,3419.221,3412.492,0.02,0.02
13.04.2021 08:15:27.703 GMT+0100,3418.426,3412.6150000000002,0.0075,0.0075
13.04.2021 08:15:27.753 GMT+0100,3418.467,3411.5740000000005,0.02,0.02
13.04.2021 08:15:30.992 GMT+0100,3418.385,3412.656,0.0075,0.0075
13.04.2021 08:15:31.043 GMT+0100,3419.262,3412.82,0.02,0.02
13.04.2021 08:15:41.815 GMT+0100,3417.303,3412.533,0.02,0.02
13.04.2021 08:15:41.976 GMT+0100,3418.508,3412.82,0.02,0.02
13.04.2021 08:15:50.567 GMT+0100,3417.467,3412.656,0.0075,0.02
13.04.2021 08:15:50.727 GMT+0100,3418.3440000000005,3412.492,0.02,0.02
13.04.2021 08:16:01.633 GMT+0100,3419.221,3412.5740000000005,0.02,0.02
13.04.2021 08:16:03.467 GMT+0100,3418.467,3412.5740000000005,0.02,0.02
13.04.2021 08:16:19.408 GMT+0100,3417.1800000000003,3412.533,0.0075,0.02
13.04.2021 08:16:19.508 GMT+0100,3418.262,3412.697,0.02,0.02
13.04.2021 08:16:26.598 GMT+0100,3417,3413,0.0075,0.0075
13.04.2021 08:16:26.648 GMT+0100,3417.1800000000003,3410.451,0.02,0.02
13.04.2021 08:16:26.699 GMT+0100,3414.262,3409.697,0.02,0.02
13.04.2021 08:16:29.001 GMT+0100,3414.3440000000005,3411.533,0.02,0.02
13.04.2021 08:16:37.746 GMT+0100,3414.508,3413,0.0075,0.0075
13.04.2021 08:16:37.796 GMT+0100,3418.1800000000003,3412.7790000000005,0.02,0.02
13.04.2021 08:16:37.856 GMT+0100,3418.385,3411.492,0.02,0.02
13.04.2021 08:16:39.513 GMT+0100,3417.1800000000003,3411.7790000000005,0.0075,0.02
13.04.2021 08:16:41.920 GMT+0100,3415.467,3411.5740000000005,0.0075,0.02
13.04.2021 08:16:42.099 GMT+0100,3416.385,3411.492,0.02,0.02
13.04.2021 08:16:44.585 GMT+0100,3414,3408.5740000000005,0.02,0.02
13.04.2021 08:16:44.694 GMT+0100,3415.385,3408.7790000000005,0.02,0.02
13.04.2021 08:16:47.013 GMT+0100,3416.426,3409.697,0.02,0.02
13.04.2021 08:17:14.009 GMT+0100,3414.385,3409.738,0.0075,0.02
13.04.2021 08:17:14.178 GMT+0100,3416,3409.738,0.02,0.02
13.04.2021 08:17:30.870 GMT+0100,3415.426,3409.738,0.02,0.02
13.04.2021 08:17:30.937 GMT+0100,3415.221,3408.533,0.02,0.02
13.04.2021 08:17:34.390 GMT+0100,3416.221,3409.738,0.02,0.02
13.04.2021 08:17:41.861 GMT+0100,3415.467,3409.7790000000005,0.0075,0.02
13.04.2021 08:17:49.610 GMT+0100,3416,3409.6150000000002,0.02,0.02
13.04.2021 08:17:50.081 GMT+0100,3415,3409.738,0.02,0.02
13.04.2021 08:17:59.650 GMT+0100,3416.5490000000004,3409.82,0.02,0.02
13.04.2021 08:18:01.945 GMT+0100,3415.1800000000003,3409.82,0.0075,0.02
13.04.2021 08:18:03.530 GMT+0100,3416.1800000000003,3409.738,0.02,0.02
13.04.2021 08:18:05.291 GMT+0100,3415.385,3409.82,0.0075,0.02
13.04.2021 08:18:07.350 GMT+0100,3416.221,3409.492,0.02,0.02
13.04.2021 08:18:08.502 GMT+0100,3415.385,3409.6150000000002,0.02,0.02
13.04.2021 08:18:10.404 GMT+0100,3414,3410,0.0075,0.02
13.04.2021 08:18:10.505 GMT+0100,3414.467,3408.533,0.02,0.02
13.04.2021 08:18:16.078 GMT+0100,3415.221,3409.533,0.02,0.0075
13.04.2021 08:18:16.195 GMT+0100,3416.467,3410.656,0.02,0.0075
13.04.2021 08:18:16.245 GMT+0100,3416.467,3409.738,0.02,0.02
13.04.2021 08:18:21.371 GMT+0100,3415.1800000000003,3409.82,0.0075,0.02
13.04.2021 08:18:26.195 GMT+0100,3415.508,3411,0.0075,0.0075
13.04.2021 08:18:26.245 GMT+0100,3416.303,3410.7790000000005,0.02,0.02
13.04.2021 08:18:26.599 GMT+0100,3415,3409.6150000000002,0.0075,0.02
13.04.2021 08:18:26.699 GMT+0100,3415.1800000000003,3408.451,0.02,0.02
13.04.2021 08:18:31.981 GMT+0100,3413.3440000000005,3409,0.0075,0.02
13.04.2021 08:18:32.082 GMT+0100,3415,3408.738,0.02,0.02
13.04.2021 08:18:43.993 GMT+0100,3413.385,3408.5740000000005,0.0075,0.02
13.04.2021 08:18:44.094 GMT+0100,3415.1800000000003,3408.656,0.02,0.02
13.04.2021 08:18:51.957 GMT+0100,3413.1800000000003,3408.492,0.0075,0.0075
13.04.2021 08:18:52.007 GMT+0100,3413.508,3408,0.02,0.02
13.04.2021 08:18:59.713 GMT+0100,3413.467,3406.697,0.02,0.02
13.04.2021 08:19:01.269 GMT+0100,3413.1800000000003,3407.533,0.02,0.0075
13.04.2021 08:19:08.501 GMT+0100,3413.1800000000003,3406.6150000000002,0.02,0.02
13.04.2021 08:19:10.039 GMT+0100,3414.467,3407.7790000000005,0.02,0.02
13.04.2021 08:19:10.150 GMT+0100,3413,3407.533,0.02,0.02
13.04.2021 08:19:12.639 GMT+0100,3414.303,3407.697,0.02,0.02
13.04.2021 08:19:14.470 GMT+0100,3414,3408.492,0.02,0.02
13.04.2021 08:19:21.472 GMT+0100,3413.426,3408.656,0.0075,0.0075
13.04.2021 08:19:21.522 GMT+0100,3413.1800000000003,3406.6150000000002,0.02,0.02
13.04.2021 08:19:23.221 GMT+0100,3412.3440000000005,3406.533,0.02,0.02
13.04.2021 08:19:31.057 GMT+0100,3412.426,3405.697,0.02,0.02
13.04.2021 08:19:31.765 GMT+0100,3413.1800000000003,3406,0.02,0.02
13.04.2021 08:19:32.322 GMT+0100,3413,3406.82,0.02,0.0075
13.04.2021 08:19:57.379 GMT+0100,3416,3409.533,0.02,0.02
13.04.2021 08:19:57.576 GMT+0100,3417.426,3411.533,0.02,0.02
13.04.2021 08:19:57.866 GMT+0100,3417.508,3413.451,0.02,0.0075
13.04.2021 08:19:59.676 GMT+0100,3417.467,3411.7790000000005,0.02,0.02
13.04.2021 08:20:00.068 GMT+0100,3417.426,3410.82,0.02,0.02
13.04.2021 08:20:02.194 GMT+0100,3417.303,3411.5740000000005,0.02,0.0075
13.04.2021 08:20:02.988 GMT+0100,3417.1800000000003,3410.533,0.02,0.02
13.04.2021 08:20:09.419 GMT+0100,3417.303,3411.492,0.02,0.0075
13.04.2021 08:20:10.442 GMT+0100,3417.221,3410.533,0.02,0.02
13.04.2021 08:20:13.566 GMT+0100,3417.508,3411.82,0.02,0.0075
13.04.2021 08:20:24.638 GMT+0100,3418.3440000000005,3411.738,0.02,0.02
13.04.2021 08:20:26.112 GMT+0100,3417.385,3411.6150000000002,0.0075,0.02
13.04.2021 08:20:26.617 GMT+0100,3418.221,3411.6150000000002,0.02,0.02
13.04.2021 08:20:26.752 GMT+0100,3417.303,3411.451,0.0075,0.02
13.04.2021 08:20:27.942 GMT+0100,3418.303,3411.697,0.02,0.02
13.04.2021 08:20:28.296 GMT+0100,3417.303,3411.451,0.0075,0.02
13.04.2021 08:20:35.410 GMT+0100,3417.426,3410.5740000000005,0.02,0.02
13.04.2021 08:20:37.732 GMT+0100,3417.467,3411.82,0.02,0.0075
13.04.2021 08:20:42.169 GMT+0100,3417.3440000000005,3410.7790000000005,0.02,0.02
13.04.2021 08:20:42.406 GMT+0100,3417.1800000000003,3411.738,0.02,0.0075
13.04.2021 08:21:15.214 GMT+0100,3417.426,3410.6150000000002,0.02,0.02
13.04.2021 08:21:18.200 GMT+0100,3417.426,3411.5740000000005,0.02,0.0075
13.04.2021 08:21:31.611 GMT+0100,3418.508,3411.82,0.02,0.02
13.04.2021 08:21:41.971 GMT+0100,3418,3414.533,0.0075,0.0075
13.04.2021 08:21:42.021 GMT+0100,3421.221,3414.656,0.02,0.02
13.04.2021 08:21:42.122 GMT+0100,3421.5490000000004,3415.697,0.02,0.02
13.04.2021 08:21:42.280 GMT+0100,3420.3440000000005,3415.6150000000002,0.02,0.02
13.04.2021 08:21:48.302 GMT+0100,3421.262,3415.656,0.02,0.02
13.04.2021 08:21:48.360 GMT+0100,3420.5490000000004,3415.697,0.0075,0.02
13.04.2021 08:22:06.060 GMT+0100,3419.385,3415.5740000000005,0.0075,0.02
13.04.2021 08:22:43.062 GMT+0100,3419.385,3416.533,0.0075,0.0075
13.04.2021 08:22:43.113 GMT+0100,3423.508,3417.533,0.02,0.02
13.04.2021 08:22:43.998 GMT+0100,3423.426,3416.6150000000002,0.02,0.02
13.04.2021 08:22:44.049 GMT+0100,3421,3415.451,0.02,0.02
13.04.2021 08:22:50.153 GMT+0100,3420.3440000000005,3419,0.0075,0.0075
13.04.2021 08:22:50.203 GMT+0100,3418.385,3411,0.02,0.02
13.04.2021 08:22:50.532 GMT+0100,3416.221,3410.82,0.0075,0.02
13.04.2021 08:22:50.763 GMT+0100,3416.5490000000004,3409.7790000000005,0.02,0.02
13.04.2021 08:22:52.529 GMT+0100,3416.221,3411.6150000000002,0.02,0.0075
13.04.2021 08:22:57.322 GMT+0100,3417.508,3411.6150000000002,0.02,0.02
13.04.2021 08:23:00.852 GMT+0100,3416.385,3411.697,0.0075,0.02
13.04.2021 08:24:44.007 GMT+0100,3414,3411.738,0.02,0.02
13.04.2021 08:25:00.487 GMT+0100,3416.467,3411.533,0.02,0.02
13.04.2021 08:25:00.657 GMT+0100,3417.3440000000005,3411.6150000000002,0.02,0.02
13.04.2021 08:25:08.852 GMT+0100,3417.1800000000003,3412.492,0.0075,0.0075
13.04.2021 08:25:08.902 GMT+0100,3420.221,3412.492,0.02,0.02
13.04.2021 08:25:11.868 GMT+0100,3420.262,3414.533,0.0075,0.0075
13.04.2021 08:25:11.918 GMT+0100,3421.3440000000005,3414.697,0.02,0.02
13.04.2021 08:25:18.874 GMT+0100,3421,3415.7790000000005,0.02,0.02
13.04.2021 08:25:20.405 GMT+0100,3421.303,3417.533,0.0075,0.0075
13.04.2021 08:25:20.455 GMT+0100,3423.3440000000005,3416.492,0.02,0.02
13.04.2021 08:25:23.428 GMT+0100,3422.1800000000003,3416.492,0.0075,0.0075
13.04.2021 08:25:23.478 GMT+0100,3422.5490000000004,3415.738,0.02,0.02
13.04.2021 08:25:37.828 GMT+0100,3422.1800000000003,3416.6150000000002,0.02,0.02
