Local time,Ask,Bid,AskVolume,BidVolume
09.04.2021 08:05:03.146 GMT+0100,3505.1800000000003,3501.7790000000005,0.0075,0.0075
09.04.2021 08:05:03.196 GMT+0100,3501.467,3488.451,0.02,0.02
09.04.2021 08:05:04.656 GMT+0100,3500.508,3488.6150000000002,0.0075,0.02
09.04.2021 08:05:04.807 GMT+0100,3500.508,3491.7790000000005,0.02,0.02
09.04.2021 08:05:08.504 GMT+0100,3499,3491.492,0.0075,0.02
09.04.2021 08:05:10.141 GMT+0100,3499.5490000000004,3493.697,0.0075,0.0075
09.04.2021 08:05:10.191 GMT+0100,3501.508,3492.656,0.02,0.02
09.04.2021 08:05:10.242 GMT+0100,3502.426,3492.738,0.02,0.02
09.04.2021 08:05:10.370 GMT+0100,3504.262,3492.5740000000005,0.02,0.02
09.04.2021 08:05:12.083 GMT+0100,3504.303,3493.738,0.02,0.02
09.04.2021 08:05:12.133 GMT+0100,3504,3492.656,0.02,0.02
09.04.2021 08:05:12.556 GMT+0100,3504.426,3494.533,0.02,0.0075
09.04.2021 08:05:13.664 GMT+0100,3504.1800000000003,3498,0.02,0.02
09.04.2021 08:05:40.364 GMT+0100,3503.508,3497.738,0.02,0.02
09.04.2021 08:05:41.302 GMT+0100,3501.262,3497.6150000000002,0.0075,0.0075
09.04.2021 08:05:41.352 GMT+0100,3501.467,3491.451,0.02,0.02
09.04.2021 08:05:41.403 GMT+0100,3502.508,3491.451,0.02,0.02
09.04.2021 08:05:44.680 GMT+0100,3503.385,3491.697,0.02,0.02
09.04.2021 08:05:46.744 GMT+0100,3502,3491.451,0.02,0.02
09.04.2021 08:05:47.877 GMT+0100,3498.426,3491.7790000000005,0.0075,0.02
09.04.2021 08:05:47.928 GMT+0100,3499.508,3489.451,0.02,0.02
09.04.2021 08:06:03.449 GMT+0100,3497.508,3490,0.0075,0.02
09.04.2021 08:06:03.499 GMT+0100,3497.303,3487.492,0.02,0.02
09.04.2021 08:06:03.550 GMT+0100,3496.467,3488,0.02,0.02
09.04.2021 08:06:05.755 GMT+0100,3495.221,3487.533,0.0075,0.02
09.04.2021 08:06:07.322 GMT+0100,3495.262,3485.656,0.02,0.02
09.04.2021 08:06:10.350 GMT+0100,3495.467,3486.5740000000005,0.02,0.02
09.04.2021 08:06:10.488 GMT+0100,3494.508,3486.5740000000005,0.02,0.02
09.04.2021 08:06:12.777 GMT+0100,3494.262,3485.492,0.02,0.02
09.04.2021 08:06:19.360 GMT+0100,3494.1800000000003,3486.6150000000002,0.02,0.02
09.04.2021 08:06:27.865 GMT+0100,3494.262,3485.6150000000002,0.02,0.02
09.04.2021 08:06:29.182 GMT+0100,3494,3486.533,0.02,0.02
09.04.2021 08:06:59.094 GMT+0100,3494.426,3487.656,0.0075,0.0075
09.04.2021 08:06:59.144 GMT+0100,3496.467,3486.656,0.02,0.02
09.04.2021 08:07:00.656 GMT+0100,3496.221,3489.656,0.02,0.0075
09.04.2021 08:07:03.117 GMT+0100,3497.303,3489.697,0.02,0.02
09.04.2021 08:07:03.272 GMT+0100,3499.262,3489.5740000000005,0.02,0.02
09.04.2021 08:07:10.335 GMT+0100,3499,3491.6150000000002,0.02,0.02
09.04.2021 08:07:13.260 GMT+0100,3499.508,3493.697,0.0075,0.0075
09.04.2021 08:07:13.311 GMT+0100,3501.467,3493.7790000000005,0.02,0.02
09.04.2021 08:07:21.877 GMT+0100,3503.385,3493.492,0.02,0.02
09.04.2021 08:07:30.599 GMT+0100,3503.221,3494.6150000000002,0.02,0.0075
09.04.2021 08:07:30.650 GMT+0100,3505.1800000000003,3495.656,0.02,0.02
09.04.2021 08:07:30.724 GMT+0100,3503.3440000000005,3495.533,0.02,0.02
09.04.2021 08:07:35.592 GMT+0100,3504.1800000000003,3495.656,0.02,0.02
09.04.2021 08:07:40.581 GMT+0100,3505.467,3495.533,0.02,0.02
09.04.2021 08:07:56.068 GMT+0100,3505.221,3496.82,0.02,0.0075
09.04.2021 08:07:58.373 GMT+0100,3505.385,3498.738,0.0075,0.0075
09.04.2021 08:07:58.423 GMT+0100,3507.508,3498.6150000000002,0.02,0.02
09.04.2021 08:07:59.166 GMT+0100,3507.467,3497.738,0.02,0.02
09.04.2021 08:07:59.264 GMT+0100,3506.303,3497.451,0.0075,0.02
09.04.2021 08:08:22.465 GMT+0100,3506.467,3498.5740000000005,0.02,0.0075
09.04.2021 08:08:36.509 GMT+0100,3506.426,3500.82,0.02,0.02
09.04.2021 08:08:36.560 GMT+0100,3505.426,3497.82,0.02,0.02
09.04.2021 08:08:36.779 GMT+0100,3506.1800000000003,3500.7790000000005,0.02,0.02
09.04.2021 08:08:59.463 GMT+0100,3505.508,3500.492,0.0075,0.0075
09.04.2021 08:08:59.513 GMT+0100,3505.303,3499.82,0.02,0.02
09.04.2021 08:08:59.564 GMT+0100,3506.5490000000004,3497.492,0.02,0.02
09.04.2021 08:08:59.641 GMT+0100,3506.467,3498.738,0.02,0.0075
09.04.2021 08:08:59.742 GMT+0100,3506.1800000000003,3498,0.02,0.02
09.04.2021 08:08:59.875 GMT+0100,3506.467,3498.451,0.02,0.0075
09.04.2021 08:09:00.527 GMT+0100,3506.385,3498,0.02,0.02
09.04.2021 08:09:01.049 GMT+0100,3506.426,3498.6150000000002,0.02,0.0075
09.04.2021 08:09:01.149 GMT+0100,3506.426,3497.5740000000005,0.02,0.02
09.04.2021 08:09:01.602 GMT+0100,3504.467,3496.451,0.02,0.02
09.04.2021 08:09:01.714 GMT+0100,3505.1800000000003,3497.738,0.02,0.02
09.04.2021 08:09:15.872 GMT+0100,3504.508,3497.697,0.0075,0.02
09.04.2021 08:09:15.923 GMT+0100,3505.303,3497.656,0.02,0.02
09.04.2021 08:09:18.307 GMT+0100,3502.385,3497.5740000000005,0.0075,0.02
09.04.2021 08:09:18.357 GMT+0100,3502,3495.492,0.02,0.02
09.04.2021 08:09:18.564 GMT+0100,3503.1800000000003,3495.533,0.02,0.02
09.04.2021 08:09:18.665 GMT+0100,3503.426,3496.451,0.02,0.02
09.04.2021 08:09:19.349 GMT+0100,3504.221,3496.738,0.02,0.02
09.04.2021 08:09:20.298 GMT+0100,3504.508,3497.492,0.02,0.0075
09.04.2021 08:09:23.099 GMT+0100,3505.5490000000004,3499.7790000000005,0.02,0.0075
09.04.2021 08:09:23.149 GMT+0100,3505.385,3498.492,0.02,0.02
09.04.2021 08:09:33.859 GMT+0100,3505.385,3497.697,0.02,0.02
09.04.2021 08:09:33.956 GMT+0100,3505.262,3498.451,0.02,0.02
09.04.2021 08:09:38.505 GMT+0100,3504.303,3496.451,0.02,0.02
09.04.2021 08:09:38.555 GMT+0100,3504.1800000000003,3497.656,0.02,0.02
09.04.2021 08:09:46.434 GMT+0100,3504.262,3498.7790000000005,0.0075,0.0075
09.04.2021 08:09:46.485 GMT+0100,3505.3440000000005,3498.533,0.02,0.02
09.04.2021 08:09:46.535 GMT+0100,3506,3501,0.02,0.02
09.04.2021 08:09:47.468 GMT+0100,3506.508,3502.492,0.02,0.0075
09.04.2021 08:09:52.352 GMT+0100,3510.3440000000005,3502.738,0.02,0.02
09.04.2021 08:09:53.294 GMT+0100,3510.385,3503.451,0.02,0.02
09.04.2021 08:09:56.066 GMT+0100,3510.508,3502.492,0.02,0.02
09.04.2021 08:09:56.167 GMT+0100,3509.221,3502.656,0.02,0.02
09.04.2021 08:10:04.915 GMT+0100,3508.303,3502.7790000000005,0.0075,0.0075
09.04.2021 08:10:04.965 GMT+0100,3508.221,3501.82,0.02,0.02
09.04.2021 08:10:05.066 GMT+0100,3509.508,3501.697,0.02,0.02
09.04.2021 08:10:13.463 GMT+0100,3509.3440000000005,3502.82,0.02,0.0075
09.04.2021 08:10:16.682 GMT+0100,3509.262,3501.533,0.02,0.02
09.04.2021 08:10:17.772 GMT+0100,3509.3440000000005,3502.738,0.02,0.0075
09.04.2021 08:10:18.410 GMT+0100,3509.508,3501.451,0.02,0.02
09.04.2021 08:10:31.148 GMT+0100,3508.3440000000005,3501.697,0.0075,0.0075
09.04.2021 08:10:31.506 GMT+0100,3509.508,3501.533,0.02,0.02
09.04.2021 08:10:38.321 GMT+0100,3509.426,3502.697,0.02,0.02
09.04.2021 08:10:38.740 GMT+0100,3509.3440000000005,3502,0.02,0.02
09.04.2021 08:10:39.324 GMT+0100,3509.303,3502.82,0.02,0.0075
09.04.2021 08:10:39.424 GMT+0100,3510.467,3502.656,0.02,0.02
09.04.2021 08:10:39.488 GMT+0100,3509.5490000000004,3502.697,0.0075,0.0075
09.04.2021 08:10:39.539 GMT+0100,3509.467,3501.656,0.02,0.02
09.04.2021 08:10:39.975 GMT+0100,3509.385,3502.656,0.02,0.0075
09.04.2021 08:10:40.531 GMT+0100,3509.385,3501.6150000000002,0.02,0.02
09.04.2021 08:10:49.642 GMT+0100,3508.5490000000004,3501.492,0.0075,0.02
09.04.2021 08:10:50.068 GMT+0100,3509.385,3501.5740000000005,0.02,0.02
09.04.2021 08:10:50.978 GMT+0100,3508.508,3501.82,0.0075,0.02
09.04.2021 08:10:51.722 GMT+0100,3509.262,3501.82,0.02,0.02
09.04.2021 08:10:58.494 GMT+0100,3508.385,3501.697,0.0075,0.02
09.04.2021 08:11:03.458 GMT+0100,3508.262,3500.5740000000005,0.02,0.02
09.04.2021 08:11:04.034 GMT+0100,3508.303,3501.7790000000005,0.02,0.0075
09.04.2021 08:11:12.460 GMT+0100,3508.385,3502.656,0.02,0.0075
09.04.2021 08:11:36.804 GMT+0100,3508.385,3505.738,0.0075,0.0075
09.04.2021 08:11:36.854 GMT+0100,3513.385,3506.82,0.02,0.02
09.04.2021 08:11:37.072 GMT+0100,3513,3507.533,0.02,0.02
09.04.2021 08:11:37.123 GMT+0100,3514.426,3507.451,0.02,0.02
09.04.2021 08:11:39.072 GMT+0100,3513.467,3507.738,0.0075,0.02
09.04.2021 08:11:40.784 GMT+0100,3512.3440000000005,3507.7790000000005,0.02,0.02
09.04.2021 08:11:44.236 GMT+0100,3513.303,3507.82,0.02,0.02
09.04.2021 08:12:01.332 GMT+0100,3513.1800000000003,3508.82,0.02,0.0075
09.04.2021 08:12:15.876 GMT+0100,3512.5490000000004,3508.533,0.0075,0.02
09.04.2021 08:12:21.990 GMT+0100,3512.303,3507.82,0.02,0.02
09.04.2021 08:12:22.068 GMT+0100,3511.262,3507.492,0.02,0.02
09.04.2021 08:12:22.195 GMT+0100,3512.426,3508,0.02,0.02
09.04.2021 08:12:31.072 GMT+0100,3511.385,3507.451,0.0075,0.02
09.04.2021 08:12:59.677 GMT+0100,3513.508,3507.656,0.02,0.02
09.04.2021 08:13:01.352 GMT+0100,3512.262,3507.6150000000002,0.0075,0.02
09.04.2021 08:13:18.957 GMT+0100,3514.385,3511.5740000000005,0.02,0.02
09.04.2021 08:13:19.007 GMT+0100,3517,3511.7790000000005,0.02,0.02
09.04.2021 08:13:19.268 GMT+0100,3518,3511.492,0.02,0.02
09.04.2021 08:13:19.506 GMT+0100,3519.221,3511.492,0.02,0.02
09.04.2021 08:13:19.656 GMT+0100,3519.426,3512.6150000000002,0.02,0.0075
09.04.2021 08:13:20.160 GMT+0100,3519.426,3513.7790000000005,0.02,0.02
09.04.2021 08:14:26.353 GMT+0100,3518.303,3513.5740000000005,0.0075,0.0075
09.04.2021 08:14:26.403 GMT+0100,3516.1800000000003,3509.697,0.02,0.02
09.04.2021 08:14:26.668 GMT+0100,3517.262,3509.451,0.02,0.02
09.04.2021 08:14:27.604 GMT+0100,3517.1800000000003,3511.451,0.02,0.02
09.04.2021 08:14:27.714 GMT+0100,3517.467,3509.492,0.02,0.02
09.04.2021 08:14:28.754 GMT+0100,3517.262,3512,0.02,0.02
09.04.2021 08:14:29.617 GMT+0100,3518.1800000000003,3511.738,0.02,0.02
09.04.2021 08:14:40.516 GMT+0100,3517.426,3512,0.02,0.02
09.04.2021 08:14:50.986 GMT+0100,3517.3440000000005,3512.451,0.02,0.0075
09.04.2021 08:14:51.086 GMT+0100,3517,3512,0.02,0.02
09.04.2021 08:14:51.137 GMT+0100,3517.467,3512.738,0.02,0.02
09.04.2021 08:14:51.187 GMT+0100,3517.467,3511.492,0.02,0.02
09.04.2021 08:14:59.456 GMT+0100,3515.303,3511.697,0.0075,0.0075
09.04.2021 08:14:59.506 GMT+0100,3515.467,3508.738,0.02,0.02
09.04.2021 08:14:59.557 GMT+0100,3514.3440000000005,3508.697,0.02,0.02
09.04.2021 08:15:04.946 GMT+0100,3513.221,3509.656,0.0075,0.0075
09.04.2021 08:15:04.997 GMT+0100,3517.508,3510.451,0.02,0.02
09.04.2021 08:15:08.181 GMT+0100,3517.385,3511.7790000000005,0.02,0.0075
09.04.2021 08:15:08.282 GMT+0100,3518.385,3511.7790000000005,0.02,0.02
09.04.2021 08:15:09.260 GMT+0100,3517.467,3510.82,0.02,0.02
09.04.2021 08:15:10.124 GMT+0100,3518.1800000000003,3511.82,0.02,0.02
09.04.2021 08:15:11.456 GMT+0100,3517.221,3511.656,0.0075,0.02
09.04.2021 08:15:12.172 GMT+0100,3515.262,3511.82,0.0075,0.02
09.04.2021 08:15:12.273 GMT+0100,3517.262,3511.492,0.02,0.02
09.04.2021 08:15:17.395 GMT+0100,3516.385,3511.738,0.0075,0.0075
09.04.2021 08:15:17.446 GMT+0100,3516,3508.533,0.02,0.02
09.04.2021 08:15:28.572 GMT+0100,3514.5490000000004,3507.6150000000002,0.02,0.02
09.04.2021 08:15:30.456 GMT+0100,3514.262,3508.82,0.02,0.02
09.04.2021 08:15:31.076 GMT+0100,3515.385,3508.5740000000005,0.02,0.02
09.04.2021 08:15:31.127 GMT+0100,3516.221,3508.656,0.02,0.02
09.04.2021 08:15:31.579 GMT+0100,3516.3440000000005,3509.6150000000002,0.02,0.02
09.04.2021 08:15:33.132 GMT+0100,3515.1800000000003,3510,0.0075,0.0075
09.04.2021 08:15:33.183 GMT+0100,3515.5490000000004,3508.492,0.02,0.02
09.04.2021 08:15:51.925 GMT+0100,3514.5490000000004,3508.7790000000005,0.0075,0.02
09.04.2021 08:16:04.565 GMT+0100,3515.508,3509,0.02,0.02
09.04.2021 08:16:14.505 GMT+0100,3514.221,3509,0.0075,0.02
09.04.2021 08:16:18.959 GMT+0100,3515.508,3508.697,0.02,0.02
09.04.2021 08:16:23.372 GMT+0100,3514.508,3508.5740000000005,0.02,0.02
09.04.2021 08:16:26.056 GMT+0100,3515.426,3508.656,0.02,0.02
09.04.2021 08:16:30.065 GMT+0100,3514.385,3508.5740000000005,0.0075,0.02
09.04.2021 08:16:53.745 GMT+0100,3513.303,3508.697,0.02,0.02
09.04.2021 08:16:53.851 GMT+0100,3514.221,3508.533,0.02,0.02
09.04.2021 08:17:10.529 GMT+0100,3511.5490000000004,3508.5740000000005,0.0075,0.0075
09.04.2021 08:17:10.579 GMT+0100,3511.221,3504.7790000000005,0.02,0.02
09.04.2021 08:17:10.722 GMT+0100,3512.467,3504.6150000000002,0.02,0.02
09.04.2021 08:17:12.208 GMT+0100,3512.262,3505.533,0.02,0.0075
09.04.2021 08:17:14.068 GMT+0100,3511,3505.82,0.0075,0.02
09.04.2021 08:17:14.618 GMT+0100,3511.5490000000004,3503.697,0.02,0.02
09.04.2021 08:17:16.797 GMT+0100,3511.5490000000004,3504.82,0.02,0.0075
09.04.2021 08:17:20.585 GMT+0100,3510.262,3504.7790000000005,0.0075,0.0075
09.04.2021 08:17:20.635 GMT+0100,3510.467,3503.738,0.02,0.02
09.04.2021 08:17:22.397 GMT+0100,3510.467,3505,0.02,0.02
09.04.2021 08:17:27.106 GMT+0100,3509.1800000000003,3504.533,0.0075,0.0075
09.04.2021 08:17:27.156 GMT+0100,3509.221,3504,0.02,0.02
09.04.2021 08:17:34.648 GMT+0100,3508.508,3503.697,0.02,0.02
09.04.2021 08:17:41.456 GMT+0100,3508.467,3502.451,0.02,0.02
09.04.2021 08:18:04.606 GMT+0100,3508.303,3501.82,0.02,0.02
09.04.2021 08:18:04.714 GMT+0100,3508.508,3502.738,0.02,0.02
09.04.2021 08:18:07.235 GMT+0100,3507.303,3501.533,0.02,0.02
09.04.2021 08:18:07.286 GMT+0100,3507.221,3500.7790000000005,0.02,0.02
09.04.2021 08:18:20.519 GMT+0100,3505.467,3499.492,0.02,0.02
09.04.2021 08:18:20.629 GMT+0100,3506.303,3499.451,0.02,0.02
09.04.2021 08:18:24.268 GMT+0100,3506.385,3500.5740000000005,0.02,0.0075
09.04.2021 08:18:30.528 GMT+0100,3504.3440000000005,3499.656,0.02,0.0075
09.04.2021 08:18:30.578 GMT+0100,3504.5490000000004,3498.82,0.02,0.02
