Local time,Ask,Bid,AskVolume,BidVolume
06.04.2021 08:00:08.677 GMT+0100,3546.303,3520,0.02,0.02
06.04.2021 08:00:08.912 GMT+0100,3528.25,3519.533,0.0075,0.02
06.04.2021 08:00:12.951 GMT+0100,3526.467,3513.492,0.02,0.02
06.04.2021 08:00:13.266 GMT+0100,3526.262,3517.533,0.02,0.0075
06.04.2021 08:00:13.367 GMT+0100,3527.3440000000005,3513.5740000000005,0.02,0.02
06.04.2021 08:00:13.580 GMT+0100,3527.508,3518.6150000000002,0.02,0.0075
06.04.2021 08:00:13.731 GMT+0100,3526.385,3518.492,0.02,0.02
06.04.2021 08:00:14.569 GMT+0100,3526.5490000000004,3519.738,0.02,0.02
06.04.2021 08:00:20.041 GMT+0100,3524.5490000000004,3519.656,0.0075,0.02
06.04.2021 08:00:20.320 GMT+0100,3547.467,3520.656,0.02,0.02
06.04.2021 08:00:20.538 GMT+0100,3546.508,3522.533,0.02,0.02
06.04.2021 08:00:20.700 GMT+0100,3530.5,3522.6150000000002,0.0075,0.02
06.04.2021 08:00:21.027 GMT+0100,3530.75,3523.533,0.0075,0.0075
06.04.2021 08:00:21.078 GMT+0100,3546.5490000000004,3523.82,0.02,0.02
06.04.2021 08:00:21.128 GMT+0100,3546.262,3526.533,0.02,0.02
06.04.2021 08:00:21.394 GMT+0100,3546.385,3527.492,0.0075,0.0075
06.04.2021 08:00:21.445 GMT+0100,3547.385,3527.6150000000002,0.02,0.02
06.04.2021 08:00:21.781 GMT+0100,3547.3440000000005,3528.7790000000005,0.02,0.0075
06.04.2021 08:00:21.832 GMT+0100,3559.5490000000004,3529.738,0.02,0.02
06.04.2021 08:00:21.882 GMT+0100,3558.262,3529.697,0.02,0.02
06.04.2021 08:00:22.479 GMT+0100,3556.303,3530.533,0.02,0.02
06.04.2021 08:00:22.590 GMT+0100,3555.467,3530.533,0.02,0.02
06.04.2021 08:00:22.838 GMT+0100,3554.467,3530.5740000000005,0.0075,0.02
