Local time,Ask,Bid,AskVolume,BidVolume
08.04.2021 08:00:17.529 GMT+0100,3526.385,3506.697,0.0075,0.0075
08.04.2021 08:00:17.724 GMT+0100,3525.262,3506.533,0.02,0.0075
08.04.2021 08:00:18.520 GMT+0100,3535.262,3508.6150000000002,0.02,0.02
08.04.2021 08:00:18.582 GMT+0100,3535.3440000000005,3510.82,0.02,0.02
08.04.2021 08:00:18.778 GMT+0100,3526.467,3510.7790000000005,0.0075,0.0075
08.04.2021 08:00:18.828 GMT+0100,3526.262,3507.656,0.02,0.02
08.04.2021 08:00:21.564 GMT+0100,3526.221,3510.82,0.02,0.02
08.04.2021 08:00:22.584 GMT+0100,3524.467,3510.6150000000002,0.02,0.02
08.04.2021 08:00:22.811 GMT+0100,3526.262,3511,0.02,0.02
08.04.2021 08:00:31.124 GMT+0100,3523.303,3510.82,0.02,0.02
08.04.2021 08:00:31.276 GMT+0100,3525.3440000000005,3510.7790000000005,0.02,0.02
08.04.2021 08:00:31.422 GMT+0100,3526.508,3511,0.02,0.02
08.04.2021 08:00:31.533 GMT+0100,3523.508,3510.656,0.02,0.02
08.04.2021 08:00:39.480 GMT+0100,3531.508,3518.451,0.02,0.02
08.04.2021 08:00:39.530 GMT+0100,3539,3521.656,0.02,0.02
08.04.2021 08:00:39.580 GMT+0100,3539.262,3522.738,0.02,0.02
08.04.2021 08:00:39.991 GMT+0100,3540.221,3522.82,0.02,0.02
08.04.2021 08:00:41.205 GMT+0100,3539.508,3522.533,0.0075,0.02
08.04.2021 08:00:41.985 GMT+0100,3538.3440000000005,3522.7790000000005,0.02,0.02
08.04.2021 08:00:54.223 GMT+0100,3531.467,3515.533,0.02,0.02
08.04.2021 08:00:54.374 GMT+0100,3522.385,3510.451,0.02,0.02
08.04.2021 08:00:54.424 GMT+0100,3525.221,3510.6150000000002,0.02,0.02
08.04.2021 08:00:54.524 GMT+0100,3521.467,3504.5740000000005,0.02,0.02
08.04.2021 08:00:54.784 GMT+0100,3520.385,3504.492,0.0075,0.02
08.04.2021 08:00:55.226 GMT+0100,3520,3506,0.02,0.0075
08.04.2021 08:00:55.276 GMT+0100,3520.221,3504.533,0.02,0.02
08.04.2021 08:00:56.546 GMT+0100,3519.5490000000004,3504.656,0.0075,0.02
08.04.2021 08:00:56.787 GMT+0100,3519.5490000000004,3508.533,0.0075,0.0075
08.04.2021 08:00:56.837 GMT+0100,3520.467,3504.82,0.02,0.02
08.04.2021 08:00:56.966 GMT+0100,3525.3440000000005,3505.697,0.02,0.02
08.04.2021 08:01:02.988 GMT+0100,3525.5490000000004,3507.6150000000002,0.0075,0.0075
08.04.2021 08:01:03.039 GMT+0100,3526.508,3506.7790000000005,0.02,0.02
08.04.2021 08:01:03.990 GMT+0100,3525.1800000000003,3506.451,0.0075,0.02
08.04.2021 08:01:04.090 GMT+0100,3526.1800000000003,3506.7790000000005,0.02,0.02
08.04.2021 08:01:08.329 GMT+0100,3525.467,3506.492,0.0075,0.02
08.04.2021 08:01:09.980 GMT+0100,3525.3440000000005,3506,0.02,0.02
08.04.2021 08:01:11.983 GMT+0100,3525.303,3504.7790000000005,0.02,0.02
08.04.2021 08:01:12.297 GMT+0100,3525.221,3503.7790000000005,0.02,0.02
08.04.2021 08:01:13.544 GMT+0100,3518.221,3504,0.0075,0.0075
08.04.2021 08:01:13.595 GMT+0100,3518.385,3498.533,0.02,0.02
08.04.2021 08:01:13.646 GMT+0100,3514.1800000000003,3499,0.0075,0.0075
08.04.2021 08:01:13.697 GMT+0100,3514,3486.697,0.02,0.02
08.04.2021 08:01:13.775 GMT+0100,3513.221,3489,0.0075,0.0075
08.04.2021 08:01:13.920 GMT+0100,3510.262,3488.697,0.0075,0.0075
08.04.2021 08:01:13.970 GMT+0100,3510.467,3486.7790000000005,0.02,0.02
08.04.2021 08:01:14.197 GMT+0100,3510.426,3488.5740000000005,0.02,0.0075
08.04.2021 08:01:14.554 GMT+0100,3512.262,3494.697,0.0075,0.0075
08.04.2021 08:01:14.659 GMT+0100,3512.508,3497.6150000000002,0.0075,0.0075
08.04.2021 08:01:14.709 GMT+0100,3515,3497.82,0.02,0.02
08.04.2021 08:01:15.018 GMT+0100,3515.5490000000004,3494.82,0.02,0.02
08.04.2021 08:01:15.295 GMT+0100,3518.221,3495,0.02,0.02
08.04.2021 08:01:16.124 GMT+0100,3518.467,3493,0.02,0.02
08.04.2021 08:01:20.025 GMT+0100,3518.385,3495.533,0.02,0.02
08.04.2021 08:01:21.825 GMT+0100,3519.1800000000003,3495.6150000000002,0.02,0.02
08.04.2021 08:01:23.329 GMT+0100,3518.3440000000005,3495.738,0.02,0.02
08.04.2021 08:01:24.479 GMT+0100,3518.262,3494,0.02,0.02
08.04.2021 08:01:25.215 GMT+0100,3516.426,3493.7790000000005,0.02,0.02
08.04.2021 08:01:25.874 GMT+0100,3518.303,3493.82,0.02,0.02
08.04.2021 08:01:26.790 GMT+0100,3519.467,3494,0.02,0.02
08.04.2021 08:01:26.840 GMT+0100,3518.508,3494,0.02,0.02
08.04.2021 08:01:30.124 GMT+0100,3518.262,3495.492,0.02,0.02
