Local time,Ask,Bid,AskVolume,BidVolume
01.04.2021 08:12:38.630 GMT+0100,3458.303,3451.656,0.02,0.02
01.04.2021 08:12:38.680 GMT+0100,3459.303,3452,0.02,0.02
01.04.2021 08:12:39.333 GMT+0100,3458.385,3451.492,0.02,0.02
01.04.2021 08:12:42.115 GMT+0100,3458.426,3450.533,0.02,0.02
01.04.2021 08:13:19.519 GMT+0100,3458.385,3455.5740000000005,0.0075,0.0075
01.04.2021 08:13:19.570 GMT+0100,3464.467,3455.82,0.02,0.02
01.04.2021 08:13:19.629 GMT+0100,3464,3457.451,0.02,0.0075
01.04.2021 08:13:20.437 GMT+0100,3463.221,3457.697,0.0075,0.02
01.04.2021 08:13:34.948 GMT+0100,3462.221,3457.6150000000002,0.02,0.02
01.04.2021 08:13:40.363 GMT+0100,3462.467,3458.697,0.02,0.0075
01.04.2021 08:14:09.830 GMT+0100,3463.385,3459,0.02,0.02
01.04.2021 08:14:09.880 GMT+0100,3463.5490000000004,3459.5740000000005,0.02,0.02
01.04.2021 08:14:40.010 GMT+0100,3463.508,3460.6150000000002,0.02,0.0075
01.04.2021 08:14:42.044 GMT+0100,3464,3461.6150000000002,0.0075,0.0075
01.04.2021 08:14:42.095 GMT+0100,3470.426,3461.82,0.02,0.02
01.04.2021 08:14:42.534 GMT+0100,3471.262,3461.451,0.02,0.02
01.04.2021 08:14:42.988 GMT+0100,3468.5490000000004,3461.5740000000005,0.0075,0.02
01.04.2021 08:14:44.632 GMT+0100,3468.426,3460.5740000000005,0.02,0.02
01.04.2021 08:14:45.090 GMT+0100,3468.426,3461.5740000000005,0.02,0.02
01.04.2021 08:14:50.055 GMT+0100,3468.3440000000005,3463,0.02,0.0075
01.04.2021 08:14:50.106 GMT+0100,3468,3460.7790000000005,0.02,0.02
01.04.2021 08:15:00.136 GMT+0100,3468.385,3461.7790000000005,0.02,0.0075
01.04.2021 08:15:04.130 GMT+0100,3468.303,3464.82,0.02,0.0075
01.04.2021 08:15:11.928 GMT+0100,3474.221,3464.7790000000005,0.02,0.02
01.04.2021 08:15:12.489 GMT+0100,3473.508,3464.738,0.0075,0.02
01.04.2021 08:15:16.375 GMT+0100,3473.467,3467.7790000000005,0.02,0.02
01.04.2021 08:15:25.182 GMT+0100,3475.426,3467.533,0.02,0.02
01.04.2021 08:15:25.632 GMT+0100,3475.221,3469,0.02,0.0075
01.04.2021 08:15:28.128 GMT+0100,3474.1800000000003,3468.697,0.02,0.02
01.04.2021 08:16:10.349 GMT+0100,3475.3440000000005,3468.7790000000005,0.02,0.02
01.04.2021 08:16:12.482 GMT+0100,3474.385,3468.533,0.0075,0.02
01.04.2021 08:16:15.624 GMT+0100,3475.426,3468.451,0.02,0.02
01.04.2021 08:16:16.432 GMT+0100,3474.303,3468.492,0.0075,0.02
01.04.2021 08:16:24.550 GMT+0100,3475.3440000000005,3468.451,0.02,0.02
01.04.2021 08:16:46.641 GMT+0100,3474.221,3468.492,0.0075,0.02
01.04.2021 08:17:00.523 GMT+0100,3475.1800000000003,3468.697,0.02,0.02
01.04.2021 08:17:00.623 GMT+0100,3474.426,3468.738,0.02,0.02
01.04.2021 08:17:00.674 GMT+0100,3475.3440000000005,3468.6150000000002,0.02,0.02
01.04.2021 08:17:01.960 GMT+0100,3474.262,3468.6150000000002,0.0075,0.02
01.04.2021 08:17:02.690 GMT+0100,3475.508,3468.697,0.02,0.02
01.04.2021 08:17:14.687 GMT+0100,3474.1800000000003,3468.7790000000005,0.0075,0.02
01.04.2021 08:17:20.662 GMT+0100,3469.262,3468.492,0.0075,0.0075
01.04.2021 08:17:20.713 GMT+0100,3469.426,3461.738,0.02,0.02
01.04.2021 08:17:20.901 GMT+0100,3469.5490000000004,3465.697,0.02,0.0075
01.04.2021 08:17:22.617 GMT+0100,3471.221,3465.492,0.02,0.02
01.04.2021 08:17:24.616 GMT+0100,3472.221,3465.697,0.02,0.02
01.04.2021 08:17:28.798 GMT+0100,3472.385,3466.7790000000005,0.02,0.0075
01.04.2021 08:17:28.849 GMT+0100,3473.385,3467,0.02,0.02
01.04.2021 08:17:30.657 GMT+0100,3472.467,3465.82,0.02,0.02
01.04.2021 08:17:32.196 GMT+0100,3475.5490000000004,3468.7790000000005,0.02,0.02
01.04.2021 08:17:36.040 GMT+0100,3475.303,3471.451,0.02,0.0075
01.04.2021 08:17:37.857 GMT+0100,3475.1800000000003,3470.451,0.02,0.02
01.04.2021 08:17:54.107 GMT+0100,3475.303,3472.656,0.0075,0.0075
01.04.2021 08:17:54.157 GMT+0100,3480.508,3471.656,0.02,0.02
01.04.2021 08:17:54.359 GMT+0100,3480.426,3473.656,0.02,0.0075
01.04.2021 08:17:54.698 GMT+0100,3480.508,3470.697,0.02,0.02
01.04.2021 08:17:55.150 GMT+0100,3480.221,3474.738,0.02,0.0075
01.04.2021 08:17:57.676 GMT+0100,3479.385,3474.492,0.02,0.02
01.04.2021 08:17:57.726 GMT+0100,3482.385,3474.533,0.02,0.02
01.04.2021 08:18:30.599 GMT+0100,3483.1800000000003,3474.5740000000005,0.02,0.02
01.04.2021 08:18:46.179 GMT+0100,3484.426,3474.7790000000005,0.02,0.02
01.04.2021 08:18:52.268 GMT+0100,3483.508,3474.697,0.0075,0.02
01.04.2021 08:19:02.550 GMT+0100,3482,3474.451,0.0075,0.02
01.04.2021 08:19:02.601 GMT+0100,3483.221,3474.5740000000005,0.02,0.02
01.04.2021 08:19:16.866 GMT+0100,3482.426,3474.451,0.0075,0.02
01.04.2021 08:19:18.144 GMT+0100,3483,3474.656,0.02,0.02
01.04.2021 08:19:30.569 GMT+0100,3481.1800000000003,3474.7790000000005,0.0075,0.02
01.04.2021 08:19:40.600 GMT+0100,3484.3440000000005,3474.656,0.02,0.02
01.04.2021 08:19:40.650 GMT+0100,3486.508,3479.656,0.02,0.02
01.04.2021 08:19:43.432 GMT+0100,3486.262,3480.5740000000005,0.02,0.02
01.04.2021 08:19:55.632 GMT+0100,3486.508,3481.697,0.0075,0.0075
01.04.2021 08:19:55.682 GMT+0100,3491.5490000000004,3482,0.02,0.02
01.04.2021 08:19:55.732 GMT+0100,3493.467,3484,0.02,0.02
01.04.2021 08:19:55.833 GMT+0100,3490.508,3483.738,0.02,0.02
01.04.2021 08:19:55.969 GMT+0100,3490.385,3481.82,0.02,0.02
01.04.2021 08:19:56.145 GMT+0100,3490.1800000000003,3485.82,0.02,0.0075
01.04.2021 08:21:32.482 GMT+0100,3493.426,3485.738,0.02,0.02
01.04.2021 08:21:36.899 GMT+0100,3493.5490000000004,3486.82,0.02,0.0075
01.04.2021 08:21:39.201 GMT+0100,3494.303,3486.7790000000005,0.02,0.02
01.04.2021 08:21:40.928 GMT+0100,3493.1800000000003,3486.7790000000005,0.0075,0.02
01.04.2021 08:22:01.587 GMT+0100,3494.5490000000004,3486.7790000000005,0.02,0.02
01.04.2021 08:22:02.220 GMT+0100,3493.1800000000003,3486.82,0.0075,0.02
01.04.2021 08:22:09.244 GMT+0100,3493.262,3487.82,0.02,0.0075
01.04.2021 08:22:10.483 GMT+0100,3494.467,3487.6150000000002,0.02,0.02
01.04.2021 08:22:14.787 GMT+0100,3493.508,3487.82,0.0075,0.02
01.04.2021 08:22:16.500 GMT+0100,3491.467,3487.82,0.0075,0.0075
01.04.2021 08:22:16.551 GMT+0100,3492.508,3485.451,0.02,0.02
01.04.2021 08:22:16.601 GMT+0100,3490.221,3485.492,0.02,0.02
01.04.2021 08:26:08.372 GMT+0100,3490.5490000000004,3486.697,0.02,0.0075
01.04.2021 08:26:12.768 GMT+0100,3496.426,3487.82,0.02,0.02
01.04.2021 08:26:14.573 GMT+0100,3493,3488,0.02,0.02
01.04.2021 08:26:14.716 GMT+0100,3493.221,3487,0.02,0.02
01.04.2021 08:26:16.313 GMT+0100,3493.303,3487.451,0.02,0.02
01.04.2021 08:26:16.498 GMT+0100,3493.385,3486.533,0.02,0.02
01.04.2021 08:26:16.743 GMT+0100,3494.508,3486.6150000000002,0.02,0.02
01.04.2021 08:26:19.882 GMT+0100,3493.221,3486.6150000000002,0.02,0.02
01.04.2021 08:26:21.010 GMT+0100,3494.508,3486.82,0.02,0.02
01.04.2021 08:26:23.128 GMT+0100,3493.3440000000005,3486.738,0.02,0.02
01.04.2021 08:26:23.178 GMT+0100,3493.426,3485.451,0.02,0.02
01.04.2021 08:26:24.828 GMT+0100,3491.5490000000004,3485.451,0.02,0.02
01.04.2021 08:27:32.482 GMT+0100,3493.467,3485.5740000000005,0.02,0.02
01.04.2021 08:27:33.115 GMT+0100,3493.303,3486.5740000000005,0.0075,0.0075
01.04.2021 08:27:33.165 GMT+0100,3494.303,3486.7790000000005,0.02,0.02
01.04.2021 08:27:47.640 GMT+0100,3493.221,3486.492,0.02,0.02
01.04.2021 08:27:49.256 GMT+0100,3494.508,3486.738,0.02,0.02
01.04.2021 08:27:49.364 GMT+0100,3494.303,3487.451,0.02,0.02
01.04.2021 08:28:01.717 GMT+0100,3493.1800000000003,3487.697,0.0075,0.02
01.04.2021 08:28:01.768 GMT+0100,3493.508,3486.5740000000005,0.02,0.02
01.04.2021 08:28:02.174 GMT+0100,3493.1800000000003,3485.656,0.02,0.02
01.04.2021 08:28:14.541 GMT+0100,3494.303,3486.492,0.02,0.02
01.04.2021 08:28:23.134 GMT+0100,3496.5490000000004,3489.82,0.02,0.02
01.04.2021 08:28:26.195 GMT+0100,3496.221,3488.533,0.02,0.02
01.04.2021 08:28:33.518 GMT+0100,3495.467,3488.7790000000005,0.0075,0.02
01.04.2021 08:28:33.568 GMT+0100,3494.467,3486.656,0.02,0.02
01.04.2021 08:28:36.516 GMT+0100,3495.508,3486.5740000000005,0.02,0.02
01.04.2021 08:28:36.567 GMT+0100,3495.426,3488,0.02,0.02
01.04.2021 08:28:42.089 GMT+0100,3496.5490000000004,3487.697,0.02,0.02
01.04.2021 08:28:55.552 GMT+0100,3496.303,3490.82,0.0075,0.0075
01.04.2021 08:28:55.602 GMT+0100,3497.426,3490.6150000000002,0.02,0.02
01.04.2021 08:28:55.652 GMT+0100,3497,3491.82,0.02,0.02
01.04.2021 08:29:01.021 GMT+0100,3498.426,3491.6150000000002,0.02,0.02
01.04.2021 08:29:05.061 GMT+0100,3497.467,3491.533,0.02,0.02
01.04.2021 08:29:22.636 GMT+0100,3498.426,3491.451,0.02,0.02
01.04.2021 08:29:30.628 GMT+0100,3497,3491.492,0.02,0.02
01.04.2021 08:29:32.495 GMT+0100,3497.385,3492.697,0.02,0.0075
01.04.2021 08:29:37.223 GMT+0100,3498,3492.7790000000005,0.02,0.02
01.04.2021 08:29:56.040 GMT+0100,3495.508,3491.697,0.02,0.02
01.04.2021 08:29:56.192 GMT+0100,3497.3440000000005,3491.738,0.02,0.02
01.04.2021 08:29:56.268 GMT+0100,3497.1800000000003,3492.82,0.02,0.0075
01.04.2021 08:29:57.803 GMT+0100,3497.3440000000005,3491.6150000000002,0.02,0.02
01.04.2021 08:30:25.194 GMT+0100,3497,3489.738,0.02,0.02
01.04.2021 08:30:27.133 GMT+0100,3497.467,3491.7790000000005,0.02,0.02
01.04.2021 08:30:32.688 GMT+0100,3498.303,3491.6150000000002,0.02,0.02
01.04.2021 08:30:33.337 GMT+0100,3496.385,3491.6150000000002,0.02,0.02
01.04.2021 08:30:33.600 GMT+0100,3496.5490000000004,3491,0.02,0.02
01.04.2021 08:30:35.174 GMT+0100,3495.3440000000005,3490.492,0.0075,0.0075
